,ds_1,sample_1,ds_2,sample_2,model,Data Dissimilarity Score,Domain Dissimilarity Score,Data Dissimilarity Score_std,Domain Dissimilarity Score_std
3320,NF-ToN-IoT,2,NF-UNSW-NB15,19,04-real,0.625986107200383,0.6414978995894633,0.4071704772605884,0.4345442255082665
3321,NF-ToN-IoT,2,NF-UNSW-NB15,2,04-real,0.627621545162979,0.6416430999373777,0.40511051227801553,0.43465836301637945
3322,NF-ToN-IoT,2,NF-UNSW-NB15,20,04-real,0.6292210740637187,0.6381516927863119,0.4030647836653937,0.43157770664662665
3323,NF-ToN-IoT,2,NF-UNSW-NB15,21,04-real,0.6293170539193775,0.639820911619618,0.4027214550331199,0.43321608942050366
3324,NF-ToN-IoT,2,NF-UNSW-NB15,22,04-real,0.6268285384066246,0.6421578965497021,0.4061243216162056,0.43509213155240034
3325,NF-ToN-IoT,2,NF-UNSW-NB15,23,04-real,0.6309272593702147,0.6421188370295484,0.4013123267383908,0.435027989791697
3326,NF-ToN-IoT,2,NF-UNSW-NB15,24,04-real,0.6276816186853957,0.6419816679603876,0.4048916730441178,0.4348972436626311
3327,NF-ToN-IoT,2,NF-UNSW-NB15,25,04-real,0.6251978834917831,0.6405983271804169,0.40790481499329256,0.43383074834758134
3328,NF-ToN-IoT,2,NF-UNSW-NB15,26,04-real,0.630755593065623,0.6399585102102519,0.4011339889729408,0.43329890142687866
3329,NF-ToN-IoT,2,NF-UNSW-NB15,27,04-real,0.6269814179912053,0.6410555275071078,0.4056761024583645,0.4340531855520012
3330,NF-ToN-IoT,2,NF-UNSW-NB15,28,04-real,0.625351365343631,0.6333451786277278,0.40794759502363886,0.4271614846297385
3331,NF-ToN-IoT,2,NF-UNSW-NB15,29,04-real,0.6299594834281012,0.640783559672394,0.4023619390523742,0.43397291004820515
3332,NF-ToN-IoT,2,NF-UNSW-NB15,3,04-real,0.6246453415772206,0.6401579274725907,0.4088838501249537,0.43350067523382285
3333,NF-ToN-IoT,2,NF-UNSW-NB15,4,04-real,0.6270517261642535,0.6401410653588036,0.4057474842172479,0.4334772138379847
3334,NF-ToN-IoT,2,NF-UNSW-NB15,5,04-real,0.6294024485451445,0.6395565016878334,0.4034218207183621,0.43273056890399186
3335,NF-ToN-IoT,2,NF-UNSW-NB15,6,04-real,0.624292932156143,0.6408200869258421,0.4090831958551761,0.43400083625248714
3336,NF-ToN-IoT,2,NF-UNSW-NB15,7,04-real,0.6273380168973828,0.6416013384213697,0.4056536483260556,0.434637745896389
3337,NF-ToN-IoT,2,NF-UNSW-NB15,8,04-real,0.6282101738590473,0.6391690255778661,0.40455129946831503,0.43242570004109576
3338,NF-ToN-IoT,2,NF-UNSW-NB15,9,04-real,0.625788558746995,0.6396590683537199,0.4073029280231774,0.4331199337578908
3339,NF-ToN-IoT,3,NF-ToN-IoT,4,04-real,0.26344593272208394,0.06074784408116559,0.18728494571566526,0.05720005392768426
3340,NF-ToN-IoT,3,NF-ToN-IoT,5,04-real,0.25769480940647915,0.0590650205659423,0.1927811978504514,0.05610071509122651
3341,NF-ToN-IoT,3,NF-ToN-IoT,6,04-real,0.25287128040520346,0.06598968097251516,0.1930731676874939,0.06215487155029882
3342,NF-ToN-IoT,3,NF-ToN-IoT,7,04-real,0.2559443005373983,0.0598623439260023,0.18718621644210082,0.056469610063311776
3343,NF-ToN-IoT,3,NF-ToN-IoT,8,04-real,0.2532212477318615,0.05875962362847203,0.19529926914636986,0.056084878636908725
3344,NF-ToN-IoT,3,NF-ToN-IoT,9,04-real,0.2528110023572102,0.05827611249946881,0.19766794008697885,0.0556612815880209
3345,NF-ToN-IoT,3,NF-UNSW-NB15,0,04-real,0.6246957682554397,0.6396032515981761,0.4104995652054804,0.4321499195537812
3346,NF-ToN-IoT,3,NF-UNSW-NB15,1,04-real,0.6274339082063156,0.6323632749178968,0.40720277437472313,0.42554567148897887
3347,NF-ToN-IoT,3,NF-UNSW-NB15,10,04-real,0.6261004436404165,0.6391706357271169,0.40896854015166423,0.43182349418067056
3348,NF-ToN-IoT,3,NF-UNSW-NB15,11,04-real,0.6256119978019243,0.6396119299920632,0.40978570083104904,0.43203489486772656
3349,NF-ToN-IoT,3,NF-UNSW-NB15,12,04-real,0.6249379651221216,0.6385864437490453,0.4099704090349376,0.43135093468600444
3350,NF-ToN-IoT,3,NF-UNSW-NB15,13,04-real,0.628783086817702,0.6388734599523692,0.40617284193238234,0.4315535947777908
3351,NF-ToN-IoT,3,NF-UNSW-NB15,14,04-real,0.6304304481412926,0.6398655624588796,0.40399261568937755,0.43233220702366226
3352,NF-ToN-IoT,3,NF-UNSW-NB15,15,04-real,0.622814234949925,0.6395137237963472,0.4132961990189923,0.43206176660022877
3353,NF-ToN-IoT,3,NF-UNSW-NB15,16,04-real,0.6270514321333966,0.6388890053629739,0.4076249398338634,0.43161775137552083
3354,NF-ToN-IoT,3,NF-UNSW-NB15,17,04-real,0.6292128251708966,0.6381290786416608,0.4054201646165354,0.4309220447955543
3355,NF-ToN-IoT,3,NF-UNSW-NB15,18,04-real,0.6218631844627931,0.6387209756941566,0.41398807243137775,0.43148237510103093
3356,NF-ToN-IoT,3,NF-UNSW-NB15,19,04-real,0.6233093945496695,0.6401627237605473,0.41234230020702123,0.4325666011189025
3357,NF-ToN-IoT,3,NF-UNSW-NB15,2,04-real,0.6262469114509965,0.6400769032686827,0.4088068154202558,0.4325032079352191
3358,NF-ToN-IoT,3,NF-UNSW-NB15,20,04-real,0.627063233185652,0.6377398277320042,0.40789743157564157,0.4304129749318784
3359,NF-ToN-IoT,3,NF-UNSW-NB15,21,04-real,0.6272163195839981,0.6389392300476652,0.40738726191451313,0.4316285753187075
3360,NF-ToN-IoT,3,NF-UNSW-NB15,22,04-real,0.6249862461670999,0.6406754013336862,0.4104195704164866,0.4329910985707845
3361,NF-ToN-IoT,3,NF-UNSW-NB15,23,04-real,0.6287637691527442,0.64047875595627,0.4062330246255107,0.43280080465698084
3362,NF-ToN-IoT,3,NF-UNSW-NB15,24,04-real,0.6265554197649796,0.6404299965671385,0.4083929874535623,0.4327808615398625
3363,NF-ToN-IoT,3,NF-UNSW-NB15,25,04-real,0.6267958657793459,0.6393402826359991,0.40823358131545406,0.43193237025680253
3364,NF-ToN-IoT,3,NF-UNSW-NB15,26,04-real,0.6260858937038931,0.6383350527980737,0.4086888016776314,0.43113449262981485
3365,NF-ToN-IoT,3,NF-UNSW-NB15,27,04-real,0.6286638746543693,0.6395569160883203,0.40567759926923047,0.43193963924606177
3366,NF-ToN-IoT,3,NF-UNSW-NB15,28,04-real,0.6237652761458721,0.6312238412777054,0.4117576980911661,0.42449094201853405
3367,NF-ToN-IoT,3,NF-UNSW-NB15,29,04-real,0.6286057827931338,0.6394231527003729,0.40554983366230407,0.4320017018071119
3368,NF-ToN-IoT,3,NF-UNSW-NB15,3,04-real,0.6229870208105679,0.6387096731671019,0.41274540066102516,0.4314503326288325
3369,NF-ToN-IoT,3,NF-UNSW-NB15,4,04-real,0.6250490931248867,0.6384208871179332,0.41026284278517683,0.43125307366261956
3370,NF-ToN-IoT,3,NF-UNSW-NB15,5,04-real,0.6320446140475073,0.638660209967598,0.4022306559767163,0.43112192424760687
3371,NF-ToN-IoT,3,NF-UNSW-NB15,6,04-real,0.6233056172705588,0.6394610504304495,0.4126048022369848,0.43202948608932046
3372,NF-ToN-IoT,3,NF-UNSW-NB15,7,04-real,0.6282213647768362,0.6404723303613292,0.4065419927318269,0.4328150482160989
3373,NF-ToN-IoT,3,NF-UNSW-NB15,8,04-real,0.6287452063059412,0.6383794982818055,0.4063604577013235,0.43092188232008244
3374,NF-ToN-IoT,3,NF-UNSW-NB15,9,04-real,0.6234853970986564,0.6384198466962429,0.41220887037380965,0.43126180722675955
3375,NF-ToN-IoT,4,NF-ToN-IoT,5,04-real,0.26464022728883674,0.0602283254125739,0.18679916654877088,0.057005401061176124
3376,NF-ToN-IoT,4,NF-ToN-IoT,6,04-real,0.2451817354942662,0.06761492408363666,0.20004942082713809,0.06335440031616367
3377,NF-ToN-IoT,4,NF-ToN-IoT,7,04-real,0.2558253722251007,0.06112585310725955,0.1865552643979485,0.057445977872283796
3378,NF-ToN-IoT,4,NF-ToN-IoT,8,04-real,0.2513403814723463,0.06005958106541546,0.19474295166708336,0.057020560874795706
3379,NF-ToN-IoT,4,NF-ToN-IoT,9,04-real,0.261582951852527,0.05960538020412341,0.18912035782258757,0.05679227369635464
3380,NF-ToN-IoT,4,NF-UNSW-NB15,0,04-real,0.6106729802960442,0.63953742375177,0.4239163180502077,0.4314309008234983
3381,NF-ToN-IoT,4,NF-UNSW-NB15,1,04-real,0.6118053443841986,0.6322010850468388,0.4221708872078787,0.4247823733632673
3382,NF-ToN-IoT,4,NF-UNSW-NB15,10,04-real,0.608922252729078,0.638346837482405,0.42590899686199324,0.4305496168806686
3383,NF-ToN-IoT,4,NF-UNSW-NB15,11,04-real,0.6106397496308941,0.639114977642624,0.42405949240888957,0.43095873631392245
3384,NF-ToN-IoT,4,NF-UNSW-NB15,12,04-real,0.6103488781931035,0.6384571055678814,0.42395388675839346,0.4305644781729661
3385,NF-ToN-IoT,4,NF-UNSW-NB15,13,04-real,0.6136753921348169,0.6382622071880396,0.42066344208424883,0.43040648913525414
3386,NF-ToN-IoT,4,NF-UNSW-NB15,14,04-real,0.6157447710030999,0.6397876752093464,0.41765362711425025,0.4316018049503242
3387,NF-ToN-IoT,4,NF-UNSW-NB15,15,04-real,0.60997362524975,0.639927191925908,0.42480117755855124,0.4317050262722853
3388,NF-ToN-IoT,4,NF-UNSW-NB15,16,04-real,0.6127074334356465,0.6393234444433128,0.4211356678279717,0.43126829891107377
3389,NF-ToN-IoT,4,NF-UNSW-NB15,17,04-real,0.6151440231308924,0.6386510265861548,0.4184061270626812,0.43068793919305803
3390,NF-ToN-IoT,4,NF-UNSW-NB15,18,04-real,0.6074007140208532,0.6384644781523274,0.42789037797220825,0.4306222585444597
3391,NF-ToN-IoT,4,NF-UNSW-NB15,19,04-real,0.6078625998286007,0.6405313883290865,0.4274431494558744,0.4321679726870757
3392,NF-ToN-IoT,4,NF-UNSW-NB15,2,04-real,0.6094461366629307,0.6405087618676311,0.42537087795658446,0.43215199998780746
3393,NF-ToN-IoT,4,NF-UNSW-NB15,20,04-real,0.6128931224929168,0.6368254568106334,0.42125133328059167,0.4290392970328296
3394,NF-ToN-IoT,4,NF-UNSW-NB15,21,04-real,0.6132516314881286,0.638518932474552,0.42046406054114444,0.43064698982506594
3395,NF-ToN-IoT,4,NF-UNSW-NB15,22,04-real,0.6078956016393662,0.6407159463674386,0.4274505241799553,0.43234552027780254
3396,NF-ToN-IoT,4,NF-UNSW-NB15,23,04-real,0.6153084542949145,0.6406366571229797,0.41846206268395286,0.4322430676295244
3397,NF-ToN-IoT,4,NF-UNSW-NB15,24,04-real,0.6123470560864299,0.6410876441862339,0.42177804771426014,0.4325780717665146
3398,NF-ToN-IoT,4,NF-UNSW-NB15,25,04-real,0.6121465785580564,0.6393378182618571,0.422323591264153,0.4312608392072613
3399,NF-ToN-IoT,4,NF-UNSW-NB15,26,04-real,0.6109293196496934,0.6386941185354477,0.42324015593438286,0.4307650685346601
3400,NF-ToN-IoT,4,NF-UNSW-NB15,27,04-real,0.6122137051250354,0.6395177705917723,0.42225057339416977,0.4311697905196058
3401,NF-ToN-IoT,4,NF-UNSW-NB15,28,04-real,0.6078244363425662,0.6312348200057666,0.4273485507460952,0.4237709014995064
3402,NF-ToN-IoT,4,NF-UNSW-NB15,29,04-real,0.6125399012016056,0.6395949956346836,0.4216373373989707,0.431449816875096
3403,NF-ToN-IoT,4,NF-UNSW-NB15,3,04-real,0.6076226332436477,0.6386010272047871,0.4276487096729838,0.4307232765421252
3404,NF-ToN-IoT,4,NF-UNSW-NB15,4,04-real,0.6099630351009191,0.6388876565408687,0.42489942842832207,0.43092712508470793
3405,NF-ToN-IoT,4,NF-UNSW-NB15,5,04-real,0.6159669852563588,0.6378720294328765,0.41793932191290456,0.429757507172817
3406,NF-ToN-IoT,4,NF-UNSW-NB15,6,04-real,0.6089674537520395,0.6396566146431045,0.42621479118176836,0.4315033638920205
3407,NF-ToN-IoT,4,NF-UNSW-NB15,7,04-real,0.6122705392018521,0.6401516026228757,0.4222761614194059,0.43190043107980314
3408,NF-ToN-IoT,4,NF-UNSW-NB15,8,04-real,0.6143892720544434,0.6378701185932784,0.41975665981827476,0.4298317486610458
3409,NF-ToN-IoT,4,NF-UNSW-NB15,9,04-real,0.6073173978083624,0.6378784585573501,0.42812905594083484,0.4302104973036229
3410,NF-ToN-IoT,5,NF-ToN-IoT,6,04-real,0.2562072272988938,0.06510724288251031,0.19144127468635647,0.062057014519587714
3411,NF-ToN-IoT,5,NF-ToN-IoT,7,04-real,0.24346113592488516,0.059348690492582144,0.1996851313496182,0.05655437135658681
3412,NF-ToN-IoT,5,NF-ToN-IoT,8,04-real,0.25395476837517866,0.057511987883505235,0.19403863023624654,0.055272239023007964
3413,NF-ToN-IoT,5,NF-ToN-IoT,9,04-real,0.26032579597145433,0.057260046576637046,0.1917276561458781,0.05501706486518787
3414,NF-ToN-IoT,5,NF-UNSW-NB15,0,04-real,0.6240492985413519,0.6402632438931674,0.4091787279738041,0.4305057489889798
3415,NF-ToN-IoT,5,NF-UNSW-NB15,1,04-real,0.6337010370164167,0.6329612217540047,0.39777947341577274,0.4238508845309003
3416,NF-ToN-IoT,5,NF-UNSW-NB15,10,04-real,0.6222953771580637,0.639641960997535,0.4115114775203586,0.43002902982249924
3417,NF-ToN-IoT,5,NF-UNSW-NB15,11,04-real,0.6236762444853909,0.6399893764181763,0.4095859730393536,0.43007980983781785
3418,NF-ToN-IoT,5,NF-UNSW-NB15,12,04-real,0.6277203644668268,0.6393116080452648,0.4045327442037396,0.42974391759466485
3419,NF-ToN-IoT,5,NF-UNSW-NB15,13,04-real,0.6293491542680909,0.6390881706424534,0.40295105884665516,0.4295296001699322
3420,NF-ToN-IoT,5,NF-UNSW-NB15,14,04-real,0.6355363796480086,0.6405458493628069,0.3958586041990239,0.43070771849139355
3421,NF-ToN-IoT,5,NF-UNSW-NB15,15,04-real,0.62055122771077,0.640296459356847,0.41353004481317845,0.43051582955738893
3422,NF-ToN-IoT,5,NF-UNSW-NB15,16,04-real,0.6322288261132064,0.6396426147730038,0.39935529718234947,0.4300306651676594
3423,NF-ToN-IoT,5,NF-UNSW-NB15,17,04-real,0.6306706510792,0.6388520249354996,0.4011852273851435,0.4293399928815194
3424,NF-ToN-IoT,5,NF-UNSW-NB15,18,04-real,0.6178310225070475,0.639275174847673,0.41757561564166534,0.42975241067591075
3425,NF-ToN-IoT,5,NF-UNSW-NB15,19,04-real,0.6173708194827243,0.6412301989679078,0.4179758407546259,0.4312109200601605
3426,NF-ToN-IoT,5,NF-UNSW-NB15,2,04-real,0.6227249705071356,0.6410214799340156,0.41107218495967585,0.4310564296080944
3427,NF-ToN-IoT,5,NF-UNSW-NB15,20,04-real,0.6307236516119836,0.6378993791810978,0.4012306607393825,0.42832932065354606
3428,NF-ToN-IoT,5,NF-UNSW-NB15,21,04-real,0.6305216437975132,0.6397095979021581,0.4012377193733257,0.4300610824249775
3429,NF-ToN-IoT,5,NF-UNSW-NB15,22,04-real,0.6207371531491856,0.6412606886165945,0.4135907659374328,0.43127378090955265
3430,NF-ToN-IoT,5,NF-UNSW-NB15,23,04-real,0.6322673862308559,0.6412483012127931,0.3996448810086494,0.4312203829464624
3431,NF-ToN-IoT,5,NF-UNSW-NB15,24,04-real,0.6302051261008274,0.6407675881066945,0.4017515841472491,0.43084033991545884
3432,NF-ToN-IoT,5,NF-UNSW-NB15,25,04-real,0.6282637059349805,0.6403170451370058,0.4040248980216412,0.4305130645595636
3433,NF-ToN-IoT,5,NF-UNSW-NB15,26,04-real,0.6319942080536962,0.6390744910863828,0.39966458982461606,0.4295749023745445
3434,NF-ToN-IoT,5,NF-UNSW-NB15,27,04-real,0.627178070627322,0.6394515197950331,0.405347128160451,0.4295878948651437
3435,NF-ToN-IoT,5,NF-UNSW-NB15,28,04-real,0.6193475268600127,0.6326370590796714,0.4155732138846155,0.42346221382410565
3436,NF-ToN-IoT,5,NF-UNSW-NB15,29,04-real,0.6240734659490272,0.6401867271995936,0.4101642804282251,0.4304256842251057
3437,NF-ToN-IoT,5,NF-UNSW-NB15,3,04-real,0.6183817056891714,0.6393070393168363,0.416906419742483,0.429787033971551
3438,NF-ToN-IoT,5,NF-UNSW-NB15,4,04-real,0.6229011925763843,0.6390775094617711,0.4106025788500855,0.4296086997675103
3439,NF-ToN-IoT,5,NF-UNSW-NB15,5,04-real,0.6340249524528041,0.6388579179438478,0.39746040517417225,0.42907110706982365
3440,NF-ToN-IoT,5,NF-UNSW-NB15,6,04-real,0.6209747157573056,0.6397447335601508,0.4129747082843951,0.4300942242705633
3441,NF-ToN-IoT,5,NF-UNSW-NB15,7,04-real,0.6311280942429875,0.6412008006772866,0.4007727852938893,0.4312050240949508
3442,NF-ToN-IoT,5,NF-UNSW-NB15,8,04-real,0.6286899923092251,0.6393020107306778,0.4036887451481131,0.4294291626209214
3443,NF-ToN-IoT,5,NF-UNSW-NB15,9,04-real,0.6203213500653715,0.6390471800925038,0.4138360731756228,0.4295969779483539
3444,NF-ToN-IoT,6,NF-ToN-IoT,7,04-real,0.2540801819028423,0.06628359045173869,0.18543944261986695,0.062227676023873364
3445,NF-ToN-IoT,6,NF-ToN-IoT,8,04-real,0.2554142445540307,0.06433808912226738,0.19069706126524794,0.06074952823684786
3446,NF-ToN-IoT,6,NF-ToN-IoT,9,04-real,0.25179635700848535,0.06420875192501138,0.1958313351032831,0.061824285403576526
3447,NF-ToN-IoT,6,NF-UNSW-NB15,0,04-real,0.6130707258890806,0.6405607771594691,0.42097944045174623,0.4338211942259462
3448,NF-ToN-IoT,6,NF-UNSW-NB15,1,04-real,0.6123692650737051,0.6335588264660748,0.42129863043328114,0.4275029841137821
3449,NF-ToN-IoT,6,NF-UNSW-NB15,10,04-real,0.6142661928817713,0.6398320312139945,0.4196106986121644,0.4332537650850911
3450,NF-ToN-IoT,6,NF-UNSW-NB15,11,04-real,0.6096810810271961,0.6393295419839191,0.4251041094914937,0.4326377624387838
3451,NF-ToN-IoT,6,NF-UNSW-NB15,12,04-real,0.6103598551115161,0.6398683625166394,0.4238203710520306,0.4332655328872097
3452,NF-ToN-IoT,6,NF-UNSW-NB15,13,04-real,0.6137608763090684,0.6395591348616337,0.42010804298872234,0.4329945834093081
3453,NF-ToN-IoT,6,NF-UNSW-NB15,14,04-real,0.6161761877294449,0.6407416289085319,0.4167119360241847,0.4339554952136855
3454,NF-ToN-IoT,6,NF-UNSW-NB15,15,04-real,0.6120185929487745,0.6404463447670269,0.4223708769087305,0.43372188748771684
3455,NF-ToN-IoT,6,NF-UNSW-NB15,16,04-real,0.6129070142937345,0.640434262476841,0.4206100313568295,0.43371983410073506
3456,NF-ToN-IoT,6,NF-UNSW-NB15,17,04-real,0.6156088312981779,0.6393870314413391,0.41756397604837714,0.4328563386679177
3457,NF-ToN-IoT,6,NF-UNSW-NB15,18,04-real,0.6101363114000624,0.6392823118505584,0.42508316487620434,0.4328380515149336
3458,NF-ToN-IoT,6,NF-UNSW-NB15,19,04-real,0.6103408623264867,0.6411766012741086,0.42475068371550423,0.43429454817720964
3459,NF-ToN-IoT,6,NF-UNSW-NB15,2,04-real,0.6146202158799587,0.6411448794330203,0.4192919024542086,0.4342708305568247
3460,NF-ToN-IoT,6,NF-UNSW-NB15,20,04-real,0.6132826444526207,0.6376292497232763,0.4203576368586845,0.43119654240207506
3461,NF-ToN-IoT,6,NF-UNSW-NB15,21,04-real,0.6136487304473583,0.6393103971372661,0.41975825866168154,0.4328385988243274
3462,NF-ToN-IoT,6,NF-UNSW-NB15,22,04-real,0.613570845875725,0.6416706191779301,0.42067308893758526,0.4347110670728378
3463,NF-ToN-IoT,6,NF-UNSW-NB15,23,04-real,0.6152397214164119,0.6417437017498361,0.4180750713844465,0.43473306459949074
3464,NF-ToN-IoT,6,NF-UNSW-NB15,24,04-real,0.6123587156892497,0.6415097701360768,0.4215051456276704,0.43452638227016993
3465,NF-ToN-IoT,6,NF-UNSW-NB15,25,04-real,0.6122528151487642,0.6405144692252532,0.42177337251214125,0.4337593111109326
3466,NF-ToN-IoT,6,NF-UNSW-NB15,26,04-real,0.6113459508189567,0.6396594648590245,0.42254604696774356,0.4330715484696759
3467,NF-ToN-IoT,6,NF-UNSW-NB15,27,04-real,0.6126401440256217,0.6406467531287328,0.4215150703847024,0.4337435075248168
3468,NF-ToN-IoT,6,NF-UNSW-NB15,28,04-real,0.6122731442910859,0.6327115962345681,0.42232005559163877,0.4266446752196123
3469,NF-ToN-IoT,6,NF-UNSW-NB15,29,04-real,0.6174018054462512,0.640120689576498,0.4161252701272864,0.43348000217780486
3470,NF-ToN-IoT,6,NF-UNSW-NB15,3,04-real,0.6111119841436207,0.6396724752451758,0.42388923445225646,0.4331330569532008
3471,NF-ToN-IoT,6,NF-UNSW-NB15,4,04-real,0.6136814017107048,0.6397117909025007,0.4202834217369324,0.43315161969500104
3472,NF-ToN-IoT,6,NF-UNSW-NB15,5,04-real,0.6150380891687093,0.6394231114800315,0.41864296093576475,0.4326594550139039
3473,NF-ToN-IoT,6,NF-UNSW-NB15,6,04-real,0.6089896562132033,0.6403150197202808,0.42614575187060577,0.43362038442932793
3474,NF-ToN-IoT,6,NF-UNSW-NB15,7,04-real,0.6118751347932038,0.6412351332151192,0.4222110016370424,0.43435325660657403
3475,NF-ToN-IoT,6,NF-UNSW-NB15,8,04-real,0.615198912409957,0.6392446417461957,0.41839319991212587,0.4325366092096306
3476,NF-ToN-IoT,6,NF-UNSW-NB15,9,04-real,0.6117337718134552,0.6393996539882467,0.4227519870029873,0.43292489993549077
3477,NF-ToN-IoT,7,NF-ToN-IoT,8,04-real,0.25366159403288147,0.059327250021636115,0.1888013144567973,0.05644909867057352
3478,NF-ToN-IoT,7,NF-ToN-IoT,9,04-real,0.2515505295839883,0.058225932281952955,0.1907495597383275,0.055902364310542324
3479,NF-ToN-IoT,7,NF-UNSW-NB15,0,04-real,0.6257119342672361,0.6433846308993957,0.4073124839340382,0.43569678952291485
3480,NF-ToN-IoT,7,NF-UNSW-NB15,1,04-real,0.6335923571232571,0.6361821065525369,0.39810247736770177,0.42919763636901204
3481,NF-ToN-IoT,7,NF-UNSW-NB15,10,04-real,0.6248793840519276,0.6426412434265218,0.4085760109312619,0.43509348222081706
3482,NF-ToN-IoT,7,NF-UNSW-NB15,11,04-real,0.6248680584817004,0.6421137869697061,0.40858861493358417,0.4345589762050908
3483,NF-ToN-IoT,7,NF-UNSW-NB15,12,04-real,0.6281652756702225,0.6424872106568357,0.4042626832817093,0.4349533743538638
3484,NF-ToN-IoT,7,NF-UNSW-NB15,13,04-real,0.6285347813624828,0.6419867872728926,0.4042495942090153,0.4345339983789246
3485,NF-ToN-IoT,7,NF-UNSW-NB15,14,04-real,0.63502126897335,0.6430068711326096,0.3967461081554795,0.4353580118526634
3486,NF-ToN-IoT,7,NF-UNSW-NB15,15,04-real,0.6257960698696906,0.6429193082476214,0.4072192461302171,0.4353041961550135
3487,NF-ToN-IoT,7,NF-UNSW-NB15,16,04-real,0.632083409493331,0.6429400458838342,0.39969856819634914,0.4353263460258732
3488,NF-ToN-IoT,7,NF-UNSW-NB15,17,04-real,0.6309418616840146,0.6421778864726829,0.40110935378642015,0.4346616572929732
3489,NF-ToN-IoT,7,NF-UNSW-NB15,18,04-real,0.6192561345891742,0.642749282786003,0.4161065452059626,0.43515495261528186
3490,NF-ToN-IoT,7,NF-UNSW-NB15,19,04-real,0.6214400773543843,0.6437265249048751,0.4131859260017457,0.4359665536103123
3491,NF-ToN-IoT,7,NF-UNSW-NB15,2,04-real,0.6253076024558659,0.6440321585426475,0.4081365928359018,0.4362150951660379
3492,NF-ToN-IoT,7,NF-UNSW-NB15,20,04-real,0.6301533423713159,0.6411660859918674,0.4021327875810589,0.43364997680913864
3493,NF-ToN-IoT,7,NF-UNSW-NB15,21,04-real,0.6304247173660484,0.6421653576310555,0.4015850094396684,0.4347000403386805
3494,NF-ToN-IoT,7,NF-UNSW-NB15,22,04-real,0.6231904675720472,0.6441542646004988,0.4107300828320321,0.4363378519841196
3495,NF-ToN-IoT,7,NF-UNSW-NB15,23,04-real,0.633680460235772,0.6440664168340844,0.3980499702170956,0.4362399330047274
3496,NF-ToN-IoT,7,NF-UNSW-NB15,24,04-real,0.6299499958262542,0.6441226904156888,0.40229434617540893,0.43626324154717655
3497,NF-ToN-IoT,7,NF-UNSW-NB15,25,04-real,0.6271602015162073,0.6432596418840164,0.40558234507582835,0.43557135380299555
3498,NF-ToN-IoT,7,NF-UNSW-NB15,26,04-real,0.6314708000017177,0.6424774857684008,0.40048600547207486,0.4349466626769877
3499,NF-ToN-IoT,7,NF-UNSW-NB15,27,04-real,0.6274820038010467,0.6431950114368296,0.40524726234425823,0.4354395020070162
3500,NF-ToN-IoT,7,NF-UNSW-NB15,28,04-real,0.6214741631839815,0.6345780480070813,0.4132230768358014,0.42783236732239266
3501,NF-ToN-IoT,7,NF-UNSW-NB15,29,04-real,0.6267602775785096,0.643052509192119,0.407180396517129,0.4354100518334666
3502,NF-ToN-IoT,7,NF-UNSW-NB15,3,04-real,0.6201355781830191,0.6424268938563215,0.4150527439401988,0.4349176155743695
3503,NF-ToN-IoT,7,NF-UNSW-NB15,4,04-real,0.6250748973205867,0.6423896648155393,0.40807447068570907,0.43487965534598566
3504,NF-ToN-IoT,7,NF-UNSW-NB15,5,04-real,0.6316913017035096,0.641771050934324,0.4007611333630231,0.4341523540612905
3505,NF-ToN-IoT,7,NF-UNSW-NB15,6,04-real,0.6234401983696464,0.6429617359826715,0.4103246748705783,0.435342872443132
3506,NF-ToN-IoT,7,NF-UNSW-NB15,7,04-real,0.6297229637538202,0.6437232663454692,0.40281050218682224,0.4359740099690431
3507,NF-ToN-IoT,7,NF-UNSW-NB15,8,04-real,0.6293951930336983,0.6413873551526205,0.4031349529263915,0.4338264081632838
3508,NF-ToN-IoT,7,NF-UNSW-NB15,9,04-real,0.6225332688386138,0.6422231807177043,0.41132431381005125,0.43475438555771817
3509,NF-ToN-IoT,8,NF-ToN-IoT,9,04-real,0.24919231957513768,0.056887114998150835,0.19898033601621026,0.05513897753108567
3510,NF-ToN-IoT,8,NF-UNSW-NB15,0,04-real,0.6189648387257659,0.6406594097735648,0.41862627917823203,0.4345209195155069
3511,NF-ToN-IoT,8,NF-UNSW-NB15,1,04-real,0.6235551870770701,0.6327667767029369,0.413129700929392,0.42741368263489127
3512,NF-ToN-IoT,8,NF-UNSW-NB15,10,04-real,0.6181405277304619,0.6393309262438012,0.4197220650632272,0.43347190044031464
3513,NF-ToN-IoT,8,NF-UNSW-NB15,11,04-real,0.6212694712923724,0.6396349136377931,0.4160101045947421,0.4335928768261031
3514,NF-ToN-IoT,8,NF-UNSW-NB15,12,04-real,0.6218613789830592,0.6396144498308577,0.4148774342701066,0.4336786074666115
3515,NF-ToN-IoT,8,NF-UNSW-NB15,13,04-real,0.6242677535467454,0.6397527254549591,0.41248110030047347,0.4337913572566183
3516,NF-ToN-IoT,8,NF-UNSW-NB15,14,04-real,0.6265079001303938,0.640570210425026,0.4099972632303932,0.43440077198335153
3517,NF-ToN-IoT,8,NF-UNSW-NB15,15,04-real,0.6163869813395444,0.6399653515237151,0.4222567274357085,0.4339695038234099
3518,NF-ToN-IoT,8,NF-UNSW-NB15,16,04-real,0.6231916350936588,0.6399754690262248,0.413609666194224,0.43397722657607213
